"id","image_id","response","create_dt","session_id"
7693,160,-1,"2021-12-17 18:57:15","7f476907-79f1-4110-b87c-3542cf997cbb"
7694,91,1,"2021-12-17 19:04:18","2c4365d4-2130-4bb3-98b8-b07d02873929"
7695,54,1,"2021-12-17 19:11:30","00709488-88ed-4ed1-aed8-cf83c190fe22"
7696,308,1,"2021-12-17 19:18:58",cc5a961c-a37e-47a4-9c35-4dddfa133e61
7697,301,-1,"2021-12-17 19:26:43",cb3fbdf3-5beb-42b3-bb36-5e6614c20cb5
7698,45,1,"2021-12-17 19:34:57","96ed4bf5-84ca-43d3-984f-5bb452eafded"
7699,565,-1,"2021-12-17 19:35:06","43bc5414-4abf-4c86-9453-a4b66ed29cac"
7700,136,-1,"2021-12-17 19:43:17","47a6c75a-db22-4715-b8f5-1c48072a2915"
7701,308,0,"2021-12-17 19:52:28","28717dbd-d347-48d7-883b-af27d9b767b3"
7702,120,1,"2021-12-17 20:01:40",c9d55b89-c691-4c84-b63a-f62f1bc829d1
7703,323,0,"2021-12-17 20:11:09",af4c989e-3655-4dc6-9e4e-ba6fd7f8d69e
7704,67,1,"2021-12-17 20:20:46","60e6a8f5-a8eb-46e1-abb3-808dc9ac9e72"
7705,538,1,"2021-12-17 20:25:56",eb2b5f01-b0fb-4f4a-bade-b18d08240889
7706,201,-1,"2021-12-17 21:23:16",edea125d-1891-4778-9435-6d84df25ed74
7707,166,0,"2021-12-17 21:37:21","2fc87175-af90-4647-babf-79e026398db1"
7708,145,-1,"2021-12-17 22:21:57","764593c5-5d71-475b-a193-6e7ec2400c6f"
7709,300,1,"2021-12-17 23:15:59","4c10e24f-fa63-4520-bc90-2493ac214118"
7710,58,1,"2021-12-17 23:26:59","96089fed-1893-449b-a686-a0241f2d352a"
7711,47,1,"2021-12-18 00:08:28","50c054ed-f685-46ba-89cf-30bf4ff521a3"
7712,376,1,"2021-12-18 00:14:56",f35ada66-f1ac-4681-bcd3-f6c698463cbd
7713,153,-1,"2021-12-18 00:25:45",f3b7ecad-c017-495d-b584-ee6475590781
7714,27,-1,"2021-12-18 00:36:29",ea80da30-d0dd-40af-88a4-e60a3b2016a6
7715,45,-1,"2021-12-18 00:47:21",eeda7e2c-0ed7-44ab-89e1-cbf20f93ab60
7716,227,1,"2021-12-18 01:03:38","17e3bdd3-1558-4fa2-b52c-14f4c31d683b"
7717,333,1,"2021-12-18 01:05:17",e5f3d878-0380-463b-902d-cb7ae2342287
7718,62,-1,"2021-12-18 01:08:47","48df2a93-d7af-4bf2-9c29-d59fbe0e6176"
7719,67,0,"2021-12-18 01:16:08","4feac706-00af-43fb-9ec5-f69ddcd1a229"
7720,36,-1,"2021-12-18 01:18:13","5e175133-efef-4d9a-96ce-74803a65a6b7"
7721,164,1,"2021-12-18 01:26:55","2959d875-9da7-454a-9c45-9de373d428f7"
7722,62,0,"2021-12-18 01:37:53","69f44737-1af6-4bea-922e-3be2d5729270"
7723,338,0,"2021-12-18 01:48:40",bc9c575f-9eb0-4f32-9e18-87797f5a84f6
7724,352,-1,"2021-12-18 01:59:28","227bb1b0-000a-4320-84e5-fb42f490b1ab"
7725,40,1,"2021-12-18 02:10:12","1be39982-7eb0-430a-bd44-5742cd1c4d72"
7726,95,0,"2021-12-18 02:21:00","0296602a-3c85-4b92-a822-46680567e4a5"
7727,130,1,"2021-12-18 02:35:00","573acb11-7e4f-41a4-a065-46a3d0e19376"
7728,22,1,"2021-12-18 02:45:48","4e0a948b-8061-4a17-b696-cb18be531696"
7729,378,0,"2021-12-18 02:54:43","114532a8-5930-48ac-8ab5-5d17bf052c17"
7730,103,0,"2021-12-18 02:56:37","34823cd4-13eb-4115-bee6-ffeb0aaefedd"
7731,109,1,"2021-12-18 03:07:25",cdca60b0-e568-4166-8436-33967d955131
7732,131,1,"2021-12-18 03:44:57",ce72e3ad-2569-4334-a459-7079afbb531f
7733,192,1,"2021-12-18 04:31:57","1c3342c0-f318-46ee-82d7-28a97c00bd6d"
7734,24,-1,"2021-12-18 05:01:24",dc398a01-69ea-433c-80b8-d1c6a29f09b2
7735,126,1,"2021-12-18 05:15:29","87122acd-dfa8-43b7-8004-25b8e7a85d0c"
7736,108,1,"2021-12-18 05:29:45",b7080dd1-67d6-4370-8e5a-75eb8b557f69
7737,48,0,"2021-12-18 05:30:48",d3ea537e-ce7f-42f3-8e99-5a3a1da89c5c
7738,129,1,"2021-12-18 05:56:07","09885610-ecff-45de-80ef-5e90463b83d9"
7739,133,0,"2021-12-18 06:18:14",c3e6ee01-50e8-4ee2-9f98-21236ec55a02
7740,44,0,"2021-12-18 06:41:36",b089dc2d-d14d-4872-9dba-c8ba00bf3e86
7741,142,-1,"2021-12-18 06:43:00","9240233a-f391-47d2-aa23-ded7d652c027"
7742,108,1,"2021-12-18 06:43:17","7a9fe497-3229-4e71-9fd8-5328f0080783"
7743,41,1,"2021-12-18 06:54:14","3ff23628-8a22-4043-b320-1fddde89af12"
7744,379,0,"2021-12-18 07:05:12","3afca149-cb22-40eb-bcf8-a170ca6790c8"
7745,66,0,"2021-12-18 07:16:05","00f91e77-1485-4931-9d3a-1785df30af90"
7746,49,-1,"2021-12-18 07:28:38",e1311786-3181-410a-a30a-ee57017defd1
7747,46,1,"2021-12-18 07:39:36","1cece4a8-6480-4233-8f07-0c5b55ddf12c"
7748,326,1,"2021-12-18 07:50:40",fd1441d8-9a7d-4e06-874f-3e9c1fe502d5
7749,70,1,"2021-12-18 08:01:45","5f3c80ca-c2c2-4c47-bd83-65552ad8338c"
7750,108,0,"2021-12-18 08:05:21",a8be0deb-2993-4069-93de-b4c82939d215
7751,370,-1,"2021-12-18 08:13:50","18a43970-3158-400e-86c1-1a4a522b546c"
7752,28,0,"2021-12-18 08:24:45","24ef502c-c68b-439a-b544-0a6d1214c7f8"
7753,159,1,"2021-12-18 08:35:30",cbf1291e-7d7c-478c-8500-fb3abc21cb38
7754,165,0,"2021-12-18 08:44:44",cc46c0a2-0a83-42c2-87ff-390bd7177bed
7755,378,1,"2021-12-18 08:46:22","2b0aef53-bd64-4eaa-839a-d47d8daa1949"
7756,102,1,"2021-12-18 09:02:25","3eb1a613-dd6e-487f-964e-9a5b3e3ccab7"
7757,513,-1,"2021-12-18 10:03:31","63189a96-94bf-46b2-8199-59fdf232905a"
7758,326,0,"2021-12-18 10:10:38",f47a909c-4675-4f86-81a1-ecd92c841409
7759,25,1,"2021-12-18 11:01:48",b8d92b2a-7622-4e5e-8147-8485c57bb04d
7760,502,-1,"2021-12-18 11:21:50","6ba231c3-5a00-411f-9fb6-233866fddf1b"
7761,46,-1,"2021-12-18 11:23:32",c00eac36-5d3c-4017-bda5-75fe9f8e5959
7762,90,1,"2021-12-18 11:34:22",df96752d-1057-4cfd-9921-40628b5c34e6
7763,372,0,"2021-12-18 11:45:14",a748b6ee-17d6-413e-a0cd-facfb0f85c8c
7764,267,0,"2021-12-18 11:54:53","1eabe992-59b7-4bf8-a604-a59bcfe4234a"
7765,31,0,"2021-12-18 11:56:07",db73a6dd-eceb-4211-887a-9cd49ff7a0e5
7766,128,-1,"2021-12-18 12:06:43","75a64c1a-a650-4a24-a390-92714259ab05"
7767,54,0,"2021-12-18 12:17:29","229a8a38-4e9a-4254-8deb-f5e3bfc1b376"
7768,187,-1,"2021-12-18 12:27:54","72f91283-10e8-405f-8fb4-32eb293d67e6"
7769,40,0,"2021-12-18 12:28:19",fd936d65-54fa-4840-8373-ce2f8f353d7e
7770,326,-1,"2021-12-18 12:39:13","3b21fc97-cbf3-4e4c-840b-28740a0699f4"
7771,267,-1,"2021-12-18 12:48:55",e5e5149a-c7c7-4afb-9b58-fc0a5f7cafb1
7772,64,-1,"2021-12-18 12:50:10",c7b90470-bebd-460a-9159-c36194726a3d
7773,305,0,"2021-12-18 13:01:02",cf464894-8bab-4661-bb9b-224300a370b3
7774,483,0,"2021-12-18 13:01:34","3d75e0f3-49e1-4c70-8bf2-dac84db56afc"
7775,114,-1,"2021-12-18 13:11:57",f872967b-d756-4024-bd5f-1fbf7f12e3cc
7776,377,-1,"2021-12-18 13:22:58","16f7e47a-05db-44ae-96d1-3190e3acf7a9"
7777,106,-1,"2021-12-18 13:33:57",bb8fa431-3c76-40e7-84e7-cee9e039d63b
7778,368,0,"2021-12-18 13:45:00",cc0bc4b0-ad48-46ba-a3ac-e26479fe6474
7779,86,0,"2021-12-18 13:56:04","8c6f117d-e382-4af8-81b6-4988e6754006"
7780,21,-1,"2021-12-18 14:07:06",c1221f41-9ff1-41f0-aa73-9a60a88ea90b
7781,142,0,"2021-12-18 14:08:58",bd65fc6f-2862-4c68-8b43-81ce8612bb76
7782,109,-1,"2021-12-18 14:29:08","5ed8c299-5caa-46f5-b3fc-4733d7c48120"
7783,117,-1,"2021-12-18 14:40:01",b69e7697-6985-4f7d-bd64-91f77c21e595
7784,318,-1,"2021-12-18 14:44:26",e0beeab7-7a31-41a1-a548-c6cec9978d0b
7785,59,0,"2021-12-18 14:51:00",e54058dd-615f-4e4e-b902-9f098242a443
7786,388,-1,"2021-12-18 15:02:02",fd743a30-271b-42f1-bf63-583e1d4fcc43
7787,324,-1,"2021-12-18 15:13:01","22b134bd-2fe6-430a-900d-de5b1820344c"
7788,355,1,"2021-12-18 15:24:05",d8ea2f5b-d6bb-4f8e-ae56-0b35f093fcf3
7789,180,-1,"2021-12-18 15:53:24","190a1e76-4058-41f0-8582-8c3e34281215"
7790,128,1,"2021-12-18 15:54:50","0297f77a-55f7-42f0-8474-edf23ef7a28c"
7791,27,0,"2021-12-18 16:05:47",b71ae46a-7ba8-469f-ab6d-ab183b6e3b1c
7792,19,1,"2021-12-18 16:16:35","73bccff5-f59e-4bb6-b089-00395c9f06c8"
7793,405,0,"2021-12-18 16:26:54","499003bc-b727-4a04-adc0-016ec4377d6c"
7794,378,-1,"2021-12-18 16:27:27","4d814497-aaee-45d6-9366-ea71291727fb"
7795,52,-1,"2021-12-18 16:35:08",bec2d437-6236-4faf-9749-9dcaa85d28a9
7796,131,0,"2021-12-18 16:38:17","9c3d61ac-45ff-4b57-9165-9cfa7807bca5"
7797,38,0,"2021-12-18 16:49:10","71c97a1d-3ba7-4f87-9ad1-3b5b2a8ca6f3"
7798,354,-1,"2021-12-18 17:00:07",bcc1b03d-8cdd-4924-986d-1eccfbd487d4
7799,57,0,"2021-12-18 17:10:58","2e17ed1f-2ec6-4f12-927a-43dd47d8750c"
7800,30,-1,"2021-12-18 17:21:58",a7ca4053-44de-46a7-9cf0-f764190fbada
7801,162,1,"2021-12-18 17:32:51",a5559ac2-8a3c-43bc-a741-11797b35a174
7802,434,-1,"2021-12-18 17:34:19",f6feb121-f6c2-42ef-a3f6-a8c48bbefcec
7803,355,-1,"2021-12-18 17:38:24","8cd651aa-7a0f-4ccd-ac89-9155ece94c7e"
7804,519,1,"2021-12-18 17:38:25","4eebe832-38ec-4a3f-b853-fcff19920411"
7805,363,1,"2021-12-18 17:38:25","322bcfe1-7b24-4bbd-9c66-acd39a0f6eb8"
7806,139,0,"2021-12-18 17:43:40","60e6d9ca-dd97-4ac4-aee7-6e86dd5539bf"
7807,152,0,"2021-12-18 17:54:35","0b61073d-6074-42a8-8c9c-40ae659a95d8"
7808,113,-1,"2021-12-18 18:05:30","545aa947-5f6a-4b6b-b7d2-5e0a5cdb3289"
7809,352,-1,"2021-12-18 18:13:45","65215202-7a99-4e12-885f-05d7b5e1ad44"
7810,302,-1,"2021-12-18 18:16:26",b7a3df50-10b1-4c72-b887-8969f5e4a858
7811,117,0,"2021-12-18 18:27:16","6dab93d4-4e57-455b-a928-a5d59d7d8a29"
7812,162,0,"2021-12-18 18:38:06",d2e97bd3-188d-4fed-9f39-a4b3326d3092
7813,108,0,"2021-12-18 18:49:12",aa3949f8-0679-475e-b89e-8fa8c90df9d8
7814,114,1,"2021-12-18 19:00:09","41d90d5b-087f-4a89-856c-493cafaeff40"
7815,519,-1,"2021-12-18 19:09:15",e693c80c-7055-473b-9c85-16d13eaaa66d
7816,26,0,"2021-12-18 19:10:57",a40f05fc-bda3-41cd-b25e-f375868caa51
7817,61,1,"2021-12-18 19:21:49","514119ba-ec1f-411e-a9dd-681b8f38c442"
7818,519,0,"2021-12-18 19:27:13","2a7b21e4-65a9-42fc-bd0e-fd51ec451157"
7819,338,0,"2021-12-18 19:28:57",c1f3e970-2602-42a8-ba9f-1681469f3b83
7820,427,-1,"2021-12-18 19:32:47","04f52ace-3452-432b-a046-b1d5a37b303a"
7821,90,0,"2021-12-18 19:43:44","7b2aab71-c0e1-448b-8e54-fa91b409c4d6"
7822,327,0,"2021-12-18 19:54:40","3a95f8a5-9223-4ca9-afe3-1c78f0af1505"
7823,44,1,"2021-12-18 20:05:17","8c5d6a2d-30e9-4d9c-8c06-0041f9d414a7"
7824,154,1,"2021-12-18 20:05:37","3d8b7739-1a31-40d6-bfeb-735d0a507bde"
7825,71,-1,"2021-12-18 20:16:29",b44c860e-d1d8-4add-a44e-6fde08d936cb
7826,99,-1,"2021-12-18 20:27:27","73e65a5f-b414-484e-a02f-2fc9aad906d1"
7827,114,0,"2021-12-18 20:38:23","4cf98faf-aaa2-4934-b95c-565be69cfb43"
7828,27,0,"2021-12-18 20:41:36","560d805e-6a2e-4b7e-8419-9d6eaa1d7b3a"
7829,109,0,"2021-12-18 20:49:14","8a08d44d-d05c-46b8-9a79-690ab1c84e12"
7830,140,1,"2021-12-18 21:00:05","2980f244-e3bc-4921-9096-ede00d447fa0"
7831,367,0,"2021-12-18 21:10:52","127417e2-bf0a-44be-93c4-522405545e7a"
7832,38,-1,"2021-12-18 21:21:37","336d80b3-7d51-4230-bc45-8dd684242295"
7833,145,0,"2021-12-18 21:32:24",a1395dba-5dd2-4cd6-896f-e64b64f33382
7834,43,0,"2021-12-18 21:43:08","40b0c214-c4f5-4a6b-a53f-672b03bcb853"
7835,373,0,"2021-12-18 21:53:56",aebdc119-7003-4517-ae5d-e3f10a364c37
7836,375,-1,"2021-12-18 21:54:15","4a8ae4b9-2c47-440d-b573-e310e97d8dab"
7837,99,0,"2021-12-18 22:04:34",eff97deb-fbfc-4358-aa70-2a28fc30f363
7838,121,1,"2021-12-18 22:21:36","7f6d8ecc-6b24-4209-9a7b-2b9dd45b4df8"
7839,321,-1,"2021-12-18 22:32:10","7b53212d-e713-4445-a6b7-379877be4996"
7840,35,0,"2021-12-18 22:42:39",b9b8dc01-324a-46ed-ba12-5c0a829064e8
7841,166,0,"2021-12-18 22:53:12","81014163-3bd1-4fec-9dad-8d889d28b204"
7842,142,0,"2021-12-18 23:03:39","2e579e32-5c9f-4155-8c36-43023b44d3e7"
7843,330,1,"2021-12-18 23:06:54",fe38ecb3-a6d6-4029-9570-d76ca0ada1e4
7844,54,-1,"2021-12-18 23:14:09","9626c340-68f2-4fa0-ad29-1eeed2228c0f"
7845,128,0,"2021-12-18 23:24:36",d8b7534e-f98c-4e6d-9b7b-2c71c68ac6dc
7846,52,0,"2021-12-18 23:35:03","60c4be66-9951-41cf-acba-91497af6dcc1"
7847,52,-1,"2021-12-18 23:43:15",b2455f49-d90f-43d4-8ab7-3f6924408187
7848,132,-1,"2021-12-18 23:45:27","0445363a-0a88-4268-af28-f1d7cb1a71ce"
7849,110,1,"2021-12-18 23:55:44","4efb5e89-877f-40b3-a1e0-f8029737bc4f"
7850,336,1,"2021-12-19 00:19:35","138253ba-24d0-4179-ae54-b835dbb269f9"
7851,244,0,"2021-12-19 00:58:14",acb80f06-3b6e-4478-be0c-dec055427e98
7852,144,1,"2021-12-19 01:05:29","46ccf15b-c415-452f-8e95-14fbecfb6d0d"
7853,513,1,"2021-12-19 01:49:36","21fd121b-5343-4bd5-a618-f5fc987e6894"
7854,419,-1,"2021-12-19 01:49:37","97a2e8e3-8060-4bae-969e-ae448b6c8403"
7855,421,1,"2021-12-19 02:38:45","11f51911-ae5d-4993-8f78-15ccf069097f"
7856,117,-1,"2021-12-19 03:16:33","948fa313-7985-4a5e-bed1-738512b0b758"
7857,136,1,"2021-12-19 03:48:55","865e8295-aca3-4aa5-acbc-c9d77637e586"
7858,450,1,"2021-12-19 04:00:27","8df5ded9-bf77-4c7e-a906-bd23ddf9382d"
7859,81,0,"2021-12-19 04:44:22",c1888cac-e12e-4586-8054-b02415047036
7860,110,1,"2021-12-19 05:28:14","5e7a47f8-6a16-4ba0-b6ef-3bbea7c2b3cd"
7861,234,0,"2021-12-19 05:46:32","929fc3f7-ee1c-47b5-8fd7-64e51ba369c7"
7862,545,1,"2021-12-19 06:19:30",cd24e2d9-82a1-4a12-91c9-84af27a85acf
7863,28,1,"2021-12-19 08:02:58",e8f7e1dd-7614-49ad-b31b-d998e2749910
7864,107,-1,"2021-12-19 08:38:26","9857e333-2175-43b8-be3c-12967abc2058"
7865,244,-1,"2021-12-19 09:21:50","1f2455d2-9679-42c7-b0dd-d3769bfdd6d3"
7866,483,-1,"2021-12-19 09:43:05",af05fcb1-eb9e-42cf-98ae-3280e8f542a3
7867,53,1,"2021-12-19 12:12:38","9b4def6c-5bc7-4d2f-88f1-a0b10fb35c05"
7868,330,0,"2021-12-19 13:01:08",aa6af7b4-0d3d-43cf-9a1c-59e6fef242c1
7869,117,1,"2021-12-19 13:40:31","6db8494c-b39e-4ab8-a7df-a0ada52f7c27"
7870,222,0,"2021-12-19 15:32:59","3b1269e9-5e00-4b0f-9be8-48c9948885f5"
7871,122,1,"2021-12-19 15:58:13","971ec692-8748-492a-9c10-f690090ef6e2"
7872,396,1,"2021-12-19 16:15:42","00945e7a-7c59-4777-8ebd-d053c4f98450"
7873,135,0,"2021-12-19 17:38:44",a0e2c4a8-24cd-4c55-b216-a47fede1184e
7874,502,0,"2021-12-19 17:38:46","02a6faa7-363e-493f-8a1d-dcce67e3810c"
7875,95,-1,"2021-12-19 17:45:49",f6618ea8-cd6f-4f4f-8f99-510732d12fc6
7876,565,1,"2021-12-19 18:28:28","4b15a540-8934-4c5b-8152-135f44b404ca"
7877,29,-1,"2021-12-19 18:28:29",fe922d3e-45c6-45a1-94a4-c849e26f7878
7878,23,1,"2021-12-19 18:34:41","92d8dcff-747a-4149-8e02-e5b98ab8948b"
7879,143,0,"2021-12-19 18:41:10",a5d8b8d7-b488-4c1a-bb3c-d09c1d2225ee
7880,301,0,"2021-12-19 18:47:47","1e3f5625-c812-4b20-b210-5c1810ed7cd2"
7881,337,-1,"2021-12-19 18:54:34","5704eee9-8c33-488d-9134-447a4d631d68"
7882,149,-1,"2021-12-19 19:01:34",dddf35dc-164d-46eb-814c-3baaba209f66
7883,39,1,"2021-12-19 19:08:50","58cf6cac-af0f-4f81-afe5-422005d50394"
7884,334,-1,"2021-12-19 19:16:15",d1040287-d956-4a88-8ca0-bfe07435e1b2
7885,80,0,"2021-12-19 19:24:06",cb06c1d7-8370-40fb-8698-28562f6c587a
7886,32,1,"2021-12-19 19:32:01","10558a0a-0bd0-4096-bdae-b2ae497cfa08"
7887,325,1,"2021-12-19 19:40:13","0ac6715b-dea2-4b48-a0a5-3619753d6f17"
7888,32,0,"2021-12-19 19:49:10","45050f98-966c-40e7-86b8-86c214d347df"
7889,28,1,"2021-12-19 19:58:33",e8062f09-8936-4071-bfa4-6ba5cef23225
7890,54,0,"2021-12-19 20:04:25",d0fc4008-fd70-491a-bbe2-61216e942c60
7891,367,1,"2021-12-19 20:07:57","393c3592-5a06-4f72-b82d-c1e55de471c9"
7892,146,-1,"2021-12-19 20:17:31","73ec5e4f-3518-4dba-9cf2-4a0bdebcb7f4"
7893,118,-1,"2021-12-19 20:27:21",aeadd893-3e71-48b3-85bb-706c51df94a0
7894,158,0,"2021-12-19 20:37:10","060206a6-8222-401f-8f31-51b3bc00b0a7"
7895,359,-1,"2021-12-19 20:47:07","42dee009-4ad0-4657-bac0-af39f23d2616"
7896,291,-1,"2021-12-19 20:56:43","57622f7d-08ff-4316-8331-23278be3bf48"
7897,301,1,"2021-12-19 20:57:09",b2aebc5c-90fa-44a8-9b4f-134994ab8ffd
7898,300,0,"2021-12-19 21:07:19","8b84ef91-3899-42e6-bf0d-8c42978d1ca1"
7899,383,0,"2021-12-19 21:17:31","54ce6b92-a6ae-49ae-9c34-326a176aa14c"
7900,141,1,"2021-12-19 21:27:47","99f84241-410d-4204-a6d3-ecb93323e889"
7901,386,1,"2021-12-19 21:44:23",e2901183-0482-4584-b35d-aeebe1f89a2e
7902,286,0,"2021-12-19 21:45:40",c57ff8c6-eaec-44e9-9371-6ccba30cc969
7903,64,0,"2021-12-19 21:54:45","67345172-6d51-4292-b8a5-5d84eca24ceb"
7904,73,-1,"2021-12-19 22:05:09",f74e80ea-601b-4ecb-94af-806e287d560b
7905,79,-1,"2021-12-19 22:15:35","3348b5a8-9812-42ac-8ebb-4961483b59d5"
7906,368,-1,"2021-12-19 22:26:08","1a94be26-8264-4317-8949-50225aef24d7"
7907,166,0,"2021-12-19 22:37:45","85386660-f61c-4a2b-84e6-ff1ccf0e9fc5"
7908,66,-1,"2021-12-19 23:19:43","70c37b3e-7fed-4d08-b003-f6281ea0c9bf"
7909,103,1,"2021-12-19 23:28:56","831dadde-f21c-4bf2-9517-a507bbf9042b"
7910,375,1,"2021-12-19 23:57:10","500da169-bd96-45e8-bdbe-2733c2f0fbd8"
7911,122,1,"2021-12-20 00:10:46","3303f56e-ef07-4749-8924-9d98572947e0"
7912,53,0,"2021-12-20 00:11:29","707338bc-42cd-4601-a056-26346fa2480f"
7913,138,-1,"2021-12-20 00:21:31","079a5feb-cb7e-4a47-bb9c-c47bee2a96b2"
7914,333,-1,"2021-12-20 00:32:09","6b0fa0c8-0e07-4bb8-9333-7e8db4a8fbfc"
7915,502,1,"2021-12-20 00:41:33",f53d253d-5b62-4499-a56e-c6d9e0e01965
7916,44,1,"2021-12-20 00:42:46","036b4380-7581-4c7f-8935-6d6a386f3d41"
7917,373,1,"2021-12-20 00:53:29",e84a4f63-89aa-440f-b13f-ea37ca1aac15
7918,164,-1,"2021-12-20 01:04:15","97b2e758-5a43-4754-a701-66934ea9797b"
7919,19,0,"2021-12-20 01:15:05","0522dc84-6d16-484e-b993-098acc2acf5b"
7920,101,1,"2021-12-20 01:25:51","74ca4e79-7fd7-4b8a-9f1f-d472106837b0"
7921,386,0,"2021-12-20 01:36:36",b45ce5e1-5281-4143-ace5-747cf7637c75
7922,180,0,"2021-12-20 01:43:28",bceaddb4-8cd0-4c73-a336-38abd7054b06
7923,112,-1,"2021-12-20 01:47:21","30444a7c-5b70-40f9-9555-e8af7ab47367"
7924,373,-1,"2021-12-20 01:58:04","2784e141-2c15-4d1e-aa68-d0140286ba85"
7925,356,-1,"2021-12-20 02:08:38","2a792e83-4582-41d1-a52f-a3053580d646"
7926,136,0,"2021-12-20 02:19:24","1d0f06ab-846a-4ac5-9e1d-a96ac054bd8c"
7927,123,-1,"2021-12-20 02:30:03","869e146a-42d4-4a09-b37a-02aa99e9a863"
7928,201,0,"2021-12-20 02:33:47","6c133974-cadf-47d3-8694-149311d8a16e"
7929,158,-1,"2021-12-20 02:40:43","8d4fd509-d20e-4e26-92c0-ca86e9be089a"
7930,133,1,"2021-12-20 02:51:24","05794538-672e-4416-8529-5ad1dfbe1bb6"
7931,305,-1,"2021-12-20 03:02:02",feb987e7-9e72-4f47-a91d-19abdce3e34e
7932,370,1,"2021-12-20 03:12:40","3e7e7abc-ac30-4488-89f6-8f39ba3977d1"
7933,389,1,"2021-12-20 03:23:20",fdc53a49-15a3-4bdf-bda2-d498fa5f678f
7934,127,0,"2021-12-20 03:25:13",d07411cd-cda2-4a39-b373-070f77e9d526
7935,55,1,"2021-12-20 03:33:52","9b1033f8-4379-463f-ad0f-705bdc8c38cd"
7936,21,0,"2021-12-20 03:44:36","8954abf2-f1ff-4cd6-8714-8f4a48041fdb"
7937,59,-1,"2021-12-20 03:55:02",f190ef96-daea-4c91-9246-078d8dbbe10b
7938,33,-1,"2021-12-20 04:05:36","207bb32f-719f-49ab-a564-cdb656f58e16"
7939,355,1,"2021-12-20 04:22:12","912a459b-71b9-4ede-bf8a-313122b11319"
7940,76,1,"2021-12-20 04:53:08","7472970e-159c-465f-912f-620e63000d09"
7941,47,1,"2021-12-20 05:03:37",d4a2fb46-f3e3-4d3b-bccc-53a2351592fd
7942,158,1,"2021-12-20 05:15:52","70e5df8a-ff28-4e28-b45d-e34936a67ab6"
7943,66,-1,"2021-12-20 05:23:06","457d87ed-f22b-4bd5-9e1d-dc3edcd2a030"
7944,319,1,"2021-12-20 05:33:38","6dd38b91-de53-4003-8a8b-b5f7affceecc"
7945,553,0,"2021-12-20 05:42:34","9bcbdaee-2c84-4555-b5d8-fe4657849167"
7946,158,-1,"2021-12-20 05:42:35","78c74759-390b-4624-b2fc-2c4746089c83"
7947,56,-1,"2021-12-20 05:42:36","994bdc63-3f98-4683-9c1f-b87b0e1f2b68"
7948,353,0,"2021-12-20 05:44:24","45c16842-7c6f-4806-813e-929a0d95e831"
7949,35,-1,"2021-12-20 05:55:48",b96de19a-ab5e-40db-b967-bdae067fe80a
7950,157,-1,"2021-12-20 06:06:20","229803bd-1f0f-41ed-bad7-cc0b5a614451"
7951,132,1,"2021-12-20 06:09:28","31a24a69-5196-4f48-b5c7-71b9dafccf7a"
7952,161,1,"2021-12-20 06:16:59","97499d28-ba99-4f6c-b1cb-697b8b9643b7"
7953,56,1,"2021-12-20 06:34:38","4a757ee9-514f-4303-8430-d87dc8d9dafb"
7954,43,-1,"2021-12-20 06:46:49","53398e04-ab6e-4970-9c61-c64740d69cf7"
7955,127,1,"2021-12-20 06:58:31","73491536-01ad-4d14-9008-45db2dc5ac04"
7956,70,0,"2021-12-20 07:09:34","4cd20c5b-0685-4f04-85d5-ca87a03371c7"
7957,155,1,"2021-12-20 07:10:04",edb2328d-5579-4fc7-9713-f8fc89d2b85f
7958,327,1,"2021-12-20 07:21:26","2390e301-29af-4526-8555-404e1bb4daf0"
7959,26,1,"2021-12-20 07:33:28","87467745-4684-485b-9852-a60d3ae682ae"
7960,105,0,"2021-12-20 07:45:27",bc335793-b340-481c-b8fe-c8f0a8a5a4f6
7961,161,-1,"2021-12-20 07:57:42",cfce724e-ab5d-479b-a869-0190d53dc2ee
7962,103,-1,"2021-12-20 08:09:49","98c6f9ad-4249-4b98-8ba9-0138e834d55a"
7963,375,0,"2021-12-20 08:22:17","6a88ea38-95ae-4c5e-b62b-fac0c7e5c824"
7964,58,0,"2021-12-20 08:34:46",dd408057-217c-47bb-b531-6d9eb1a0d584
7965,337,0,"2021-12-20 08:47:27","58adaacc-c7a4-44d2-9732-912845b5d53e"
7966,42,0,"2021-12-20 08:59:49",d9fcc675-672d-4e9a-930b-5c36e74cab2b
7967,445,1,"2021-12-20 09:06:50","02f81c42-043f-406f-9b59-510dad34b4c6"
7968,110,-1,"2021-12-20 09:12:14","75bce6a9-a17a-4d7e-ad28-0753b46abc40"
7969,136,1,"2021-12-20 09:24:50",d59c48f8-9983-4239-b4f7-d350d65f2321
7970,92,0,"2021-12-20 10:03:53",bc25ee66-0d43-4642-8c67-ea350d7a226c
7971,319,1,"2021-12-20 10:08:12",a3f2bc2f-dc7a-4314-9d4a-21810a9d6644
7972,365,0,"2021-12-20 10:24:49","5a93ef4b-9a5c-4048-ad40-c0264ccd42fc"
7973,327,-1,"2021-12-20 11:13:31","38b16a24-f7af-4332-939a-289ff65022eb"
7974,127,-1,"2021-12-20 11:54:59","9b9e1ef3-c7ac-45fd-8c46-799d092df69b"
7975,111,0,"2021-12-20 12:14:05","29c3f89c-45b9-4271-8549-2409d0f3275c"
7976,27,1,"2021-12-20 12:27:52",b2d0b4d7-6f01-4fc0-a474-cdc0279afa4b
7977,120,0,"2021-12-20 12:39:58","406f2d4c-ffc5-47f0-81da-e26d9ab10377"
